,URL,Content_title,Contents,sentiment,word_search,word_count
0,https://www.eurosport.com/football/transfers/2019-2020/transfer-news-live_sto7819443/story.shtml,"Transfer news LIVE - Jadon Sancho latest, Houssem Aouar to Arsenal, Michael Cuisance to Leeds",The latest breaking transfer news and all the best rumours... ,positive,liverpool,0
1,https://www.eurosport.com/football/premier-league/2021-2022/premier-league-live_sto8876797/story.shtml,Manchester City and Liverpool share spoils in thrilling spectacle that keep title race neck and neck,"Premier League, Etihad Stadium – Manchester City 2 (De Bruyne 5’, Jesus 36’) Liverpool 2 (Jota 13’, Mane 46’) ",neutral,liverpool,1
2,https://www.eurosport.com/football/premier-league/2021-2022/man-city-2-2-liverpool-like-a-boxing-match-says-jurgen-klopp-as-pep-guardiola-jokes-they-are-so-anno_sto8880580/story.shtml,Man City 2-2 Liverpool ‘like a boxing match’ says Jurgen Klopp as Pep Guardiola jokes ‘they are so annoying!’,"Jurgen Klopp and Pep Guardiola were left dissecting a 2-2 draw that leaves Manchester City one point ahead of Liverpool in the Premier League table. Klopp said the match at the Etihad was like a boxing match, and ahead of another meeting in the FA Cup semi-finals next weekend, Guardiola joked Liverpool are “so annoying”. ",neutral,liverpool,2
3,https://www.eurosport.com/football/premier-league/2021-2022/liverpool-and-man-citys-final-premier-league-fixtures-analysed-as-kevin-de-bruyne-admits-schedule-is_sto8880338/story.shtml,Liverpool and Man City’s final Premier League fixtures analysed as Kevin De Bruyne admits ‘schedule is tough’,"Nothing could separate Manchester City and Liverpool on Sunday, with the Premier League’s top two playing out a thrilling 2-2 draw. Twice City led, through Kevin De Bruyne and Gabriel Jesus, but twice Liverpool responded after goals from Diogo Jota and Sadio Mane. With seven games left, City lead Liverpool by one point in the table. ",positive,liverpool,3
4,https://www.eurosport.com/football/erik-ten-hag-rb-leipzig-could-poach-ajax-boss-as-manchester-united-move-hits-stumbling-block-report_sto8880238/story.shtml,Erik ten Hag: RB Leipzig could poach Ajax boss as Manchester United move hits stumbling block – report,"Erik ten Hag’s move to Manchester United may have hit a stumbling block, according to reports, with the Ajax boss unsure on what influence he may have on recruitment as he looks to imprint his style on the club. This uncertainty has seen RB Leipzig hold talks with Teg Hag’s representatives, according to AD in the Netherlands. ",neutral,liverpool,0
5,https://www.eurosport.com/football/premier-league/2021-2022/west-ham-stumble-at-brentford-norwich-edge-crucial-relegation-encounter-against-burnley-premier-leag_sto8879970/story.shtml,"West Ham stumble at Brentford, Norwich edge crucial relegation encounter against Burnley - Premier League round-up","There were three 2pm kick-offs in the Premier League on Sunday, with West Ham’s hopes of troubling fourth-placed Tottenham dealt a blow when losing at Brentford. Bottom-club Norwich City claimed a valuable three points against Burnley, who sit 18th and four points behind Everton, while in a mid-table face-off at the King Power, Leicester beat Crystal Palace 2-1. ",negative,liverpool,0
6,https://www.eurosport.com/football/serie-a/2021-2022/napolis-serie-a-title-hopes-dealt-huge-blow-after-home-loss-to-fiorentina-in-boost-for-ac-milan-and-_sto8876813/story.shtml,"Napoli’s Serie A title hopes dealt huge blow after home loss to Fiorentina, in boost for AC Milan and Inter","Serie A, Stadio Diego Armando Maradona, Napoli 2 (Mertens 57’, Osimhen 84’) Fiorentina 3 (Gonzalez 29’, Ikone 66’, Cabral 71’) ",neutral,liverpool,0
7,https://www.eurosport.com/football/premier-league/2021-2022/cristiano-ronaldo-phone-incident-mother-of-teenage-fan-claims-manchester-united-star-assaulted-her-s_sto8879012/story.shtml,Cristiano Ronaldo phone incident: Mother of teenage fan claims Manchester United star ‘assaulted’ her son,"Manchester United lost to Everton in the Premier League on Saturday to dent their hopes of securing a place in the top four, but the post-game talk is all about Cristiano Ronaldo after he appeared to hit a phone out of the hands of a spectator when walking off the Goodison Park pitch at full-time. Ronaldo has since apologised on Instagram for his “outburst”. ",positive,liverpool,0
8,https://www.eurosport.com/football/ligue-1/2021-2022/leo-and-kylian-are-extraordinary-neymar-says-chemistry-with-mbappe-and-messi-at-psg-is-getting-bette_sto8879647/story.shtml,'Leo and Kylian are extraordinary' - Neymar says chemistry with Mbappe and Messi at PSG is getting better,"It's not been the greatest season for Paris Saint-Germain, even though they are on the brink of Ligue 1 glory. Neymar, Kylian Mbappe and Lionel Messi failed to deliver Champions League glory but after the victory over Clermont Foot on Saturday, the Brazil international has said the chemistry between the trio is getting better. ",positive,liverpool,0
9,https://www.eurosport.com/football/premier-league/2021-2022/why-manchester-city-v-liverpool-deserves-to-be-in-the-pantheon-of-great-football-rivalries_sto8876456/story.shtml,Why Manchester City v Liverpool deserves to be in the pantheon of great football rivalries,"Ahead of the blockbuster clash on Sunday afternoon at the Etihad Stadium, Pete Sharland takes a look at Manchester City and Liverpool. Are these the two greatest Premier League sides ever? Have they created a duopoly? And if so, should that be a concern for fans of the competition? Plus, why won’t English football fans ever fully fall in love with Pep Guardiola and Jurgen Klopp? ",positive,liverpool,1
