,URL,Content_title,Contents,sentiment,word_search,word_count
0,https://www.goal.com/en/news/advantage-man-city-guardiola-missed-chances-liverpool/blt52506745796ce4dc,"Advantage Man City, but could Guardiola rue missed chances in Liverpool thriller?","Match statistics: Manchester City 2-2 Liverpool On Sunday morning, Manchester City held the slenderest of leads at the top of the Premier League table. And as heads hit pillows on Sunday evening, Manchester City will still hold the slenderest of leads at the top of the Premier League table. But the defending champions might yet come to rue the chance they missed to kill the title race once and for all. They remain a point clear of Liverpool at the summit of English football and it is not inconceivable that they will hold that advantage until the last day of the season. But when Riyad Mahrez broke through deep in injury time, with only Alisson to beat, he had the chance to put a huge puncture in Liverpool's title hopes. After twice coming back, there would have been no time and no third opportunity for Jurgen Klopp's side, but City's top scorer could only loop his effort over the bar, leaving one of the most thrilling title races in years to live on. ""It's a great chance,"" admitted Kevin De Bruyne to Sky Sports at full-time. ""Riyad chose to chip and if it goes in it's a wonder goal. ""It was hard. To be fair I think we played excellent. The way we played was very good and we should score more. It is what it is. It was a great game. ""I think it should [be more before half-time] but we were still winning. The way the second half started is the disappointment. I think we played great and created enough chances to win the game."" What a way to stay exactly where they were at kick-off - a 90 minutes of breathless, brilliant football that is already an instant classic. A match between the best two teams in England - for many the best in the world - and they delivered like they always do. A clash where the tensions will have been felt around the planet, let alone in the electric atmosphere of the Etihad Stadium. In the stands, they lived every second of it, just as they did in the dugouts. One minute, Pep Guardiola was stood two yards on the pitch trying to get his message across to his players. The next he was discarding his jacket in frustration at letting Liverpool snatch an equaliser. Jurgen Klopp was not much calmer to his right, punching the air with every tackle, turning in despair at every missed opportunity. But the two managers have only themselves to blame. Only Guardiola and Klopp could go into a game with everything on the line and give everything for a victory. Who else but Guardiola would leave Aymeric Laporte and Kyle Walker isolated against the twin threat of Mohammed Salah and Sadio Mane in the opening minutes? And who would trust a goalkeeper as ridiculously calm as Ederson to let the ball drift onto his own goal-line under pressure from Diogo Jota before playing a simple three-yard pass? And, in turn, who would allow Thiago to play short square passes in his own six-yard box with five City attackers within striking distance? And who would chase a win in the final minutes at the Etihad knowing a defeat could almost destroy their chances of winning the title? From the opening minutes it was pulsating. Gabriel Jesus, Guardiola's wildcard choice for this big game, setting up Raheem Sterling, but his shot was blocked by a sprawling Alisson. But just seconds later, City were ahead. De Bruyne, always a player for the big occasion, was alert to Bernardo Silva's quickly-taken free kick before firing in a low shot that deflected off Joel Matip on its way past Alisson. Forget about City taking their usual control, though. These two sides are too good to exceed that for too long. Jota had levelled inside 13 minutes, before Jesus put the home side back ahead in the 36th minute with City creating the better chances. It was more of the same in the second half, with Mane equalising inside a minute before both sides went toe-to-toe and punch-buy-punch until the very final seconds. Guardiola and Klopp embraced enthusiastically at full-time, and the football world finally could draw breath. A game that was so good that it would probably be worth doing all over again next week. As luck would have it, these two meet at Wembley in an FA Cup semi-final on Saturday. Another classic awaits! Copyright © 2022 Goal (English) All rights reserved. The information contained in Goal (English) may not be published, broadcast, rewritten, or redistributed without the prior written authority of Goal (English) ",positive,liverpool,4
1,https://www.goal.com/en/news/liverpool-man-city-draw-premier-league-title-race/blt31b283a03980148e,"'Epic bout!' - Liverpool's intense draw with Man City like a classic boxing match, says Klopp","Manchester City preserved their status as Premier League title frontrunners despite being held to a 2-2 draw by Liverpool in an enthralling encounter at the Etihad Stadium on Sunday. The Citizens seized the lead twice, through Kevin De Bruyne and Gabriel Jesus, with Diogo Jota and Sadio Mane netting the response for the Reds. Raheem Sterling looked to have put the hosts back on top after the hour mark, only for his finish to be ruled out through VAR, but with the shares spoiled, it is Pep Guardiola's side who keep their noses in front of Jurgen Klopp's team at the summit. ""It was like a boxing fight, an epic bout,"" Klopp told NBC. ""If you put out your arms for a second, then you get a message knock, and that's what happened to both teams. ""I really think we're a step further than we were a year or so ago in possession. That's what we have to do in these games. It's really difficult because they defend really well, but it's possible to give them struggles, and that's what we did. ""I would have liked to do it a little bit more, but the intensity was crazy."" 1 - This game was the first time Manchester City had scored first and not gone on to win in the Premier League this season; they had won all 22 games when scoring first before today. Truce. pic.twitter.com/Jvnua3kyRx Manchester City will ultimately live with the result as it kept them top of the table, but they nonetheless will leave knowing they could have done better at home, having wasted a couple of key opportunities and getting a would-be Raheem Sterling goal ruled out by VAR. ""It was hard,"" said Kevin De Bruyne, the scorer of Manchester City's opener, to Sky Sports. ""To be fair I think we played excellent. The way we played was very good and we should score more. It is what it is. It was a great game. ""I think it should [be more before half-time] but we were still winning. The way the second half started is the disappointment. I think we played great and created enough chances to win the game."" It was a tight match, though, with the expected goals between the sides nearly even. More to come... Copyright © 2022 Goal (English) All rights reserved. The information contained in Goal (English) may not be published, broadcast, rewritten, or redistributed without the prior written authority of Goal (English) ",positive,liverpool,1
2,https://www.goal.com/en/news/watch-guardiola-gives-klopp-enthusiastic-full-time-embrace-after-/bltbbfb6ecbf3fc2452,Watch: Guardiola gives Klopp enthusiastic full-time embrace after Man City draw with Liverpool,"Pep Guardiola greeted opposite number Jurgen Klopp with a dramatically energetic handshake and hug at the full-time whistle after Manchester City and Liverpool played out a pulsating draw in the Premier League. The Citizens twice took the lead through Kevin De Bruyne and Gabriel Jesus, but Diogo Jota and Sadio Mane both struck to ensure a share of the spoils in the end, keeping the duo's title battle hanging in the balance. It is City who hold a slender advantage at the summit however, and Guardiola looked particularly pumped when he exchanged a quick post-match greeting with a more sedate Klopp at the end of the game. RESPECT! Guardiola & Klopp hug it out at full-time  🤝 pic.twitter.com/5sxHfxpJrA Copyright © 2022 Goal (English) All rights reserved. The information contained in Goal (English) may not be published, broadcast, rewritten, or redistributed without the prior written authority of Goal (English) ",positive,liverpool,1
3,https://www.goal.com/en/news/ronaldo-assaulted-everton-fan-smashing-phone-man-utd-star/blt05cb4e3028c122e8,"Ronaldo 'assaulted' young Everton fan while smashing phone and Man Utd star was in a 'terrible temper', claims outraged mother","The mother of the Everton fan whose phone was broken by Cristiano Ronaldo on Saturday has claimed the Manchester United star carried out an ""assault"" on the teenager. Footage of Ronaldo knocking the device to the floor began to circulate after Everton's 1-0 victory over the Red Devils at Goodison Park. Ronaldo later acknowledged what had happened and issued an apology to the affected supporter. ""At full-time the Man Utd players started walking off. We were in the Park End so we were right by the tunnel where they came walking past - my son was there videoing them all,"" Sarah Kelly, the mother of 14-year-old Jake Harding, told the Liverpool Echo. ""He filmed all the United players walking through. And then he lowered his phone because Ronaldo had pulled down his sock and his leg was bleeding. He lowered his phone to see what it was - he didn’t even speak. ""Ronaldo then just walked past, with a terrible, terrible temper and smashed the phone out of my son’s hand and carried on walking."" A spokesman for the Merseyside Police, meanwhile, confirmed to the Echo that the incident was being investigated: ""We can confirm that we are liaising with Manchester United Football Club and Everton FC following reports of an alleged assault at the Everton v Manchester United football match today at Goodison. ""As players were leaving the pitch at 2.30pm it was reported that a boy was assaulted by one of the away team as they left the pitch. ""Inquiries are underway and officers are currently working with Everton Football Club to review CCTV footage and are carrying out extensive witness enquiries to establish if an offence has taken place."" Ronaldo later extended an invitation to watch United at Old Trafford to the young fan on his Instagram account. But Kelly, who shared photos with the Echo revealing a bruise on her son's hand, was shocked by the player's outburst. Ronaldo smashing someone’s phone at full time 🤣🤣 EFC pic.twitter.com/nw0XIK2enR ""You can see by the bruise that he’s made contact. I just can’t believe I’m talking about it,"" she added. ""I was crying, I was shook up, Jake was in complete shock - he’s autistic and he’s got dyspraxia as well, so he didn’t really digest what was happening until he’s come home now. ""He’s really upset about it and it’s completely put him off going to the game again. This is the first football game he’s been to and this has happened. ""We had an absolutely brilliant day up until those final few seconds when they came off the pitch. It’s completely ruined the day and put a bad taste in our mouth. ""He’s an idol. Yes, he’s not from Everton and you like who you like, but Ronaldo’s a big player. My son’s always been like 'Ronaldo’s going to be there' - he’s an icon. ""I’d understand if Jake was waving it in his face but he wasn’t near his face, it was down by the floor checking his injury. ""He’s an autistic boy and he’s been assaulted by a football player, that’s how I see it as a mum."" Copyright © 2022 Goal (English) All rights reserved. The information contained in Goal (English) may not be published, broadcast, rewritten, or redistributed without the prior written authority of Goal (English) ",negative,liverpool,1
4,https://www.goal.com/en/news/dembele-must-stay-barcelona-beg-for-new-contract-as-winger/blt33bc6aa0f68d5db3,'Dembele must stay!' - Barcelona beg for new contract as winger equals Messi's assist mark in win,"Ousmane Dembele must stay with Barcelona, says Pierre-Emerick Aubameyang, who spoke of the Frenchman's impact after the Blaugrana emerged as 3-2 winners against Levante in La Liga on Sunday. The Catalan outfit fought back from behind to seize the lead through the latter, lost it again to a third penalty for their hosts and then snatched the win in injury time through Luuk de Jong's effort. It marked another impressive turn for Dembele however, who as recently as January looked set to become a Camp Nou outcast - and now Aubameyang, who bagged Barcelona's first goal, says that he should renew past this year rather than move onto new pastures. ""Ousmane knows me well,"" the Gabon star told Movistar+. ""I have to always be prepared when he goes to the right. ""It's normal for people to be aware of me. I can do much more. In the first half I didn't play well. We have to [show] a little more intensity. ""I think today we lowered the intensity, especially in the first half. We improved in the second half. [But] Dembele has to stay!"" 9 - FC Barcelona's Ousmane Dembélé has provided the most assist in the Top 5 European Leagues in the 2022 year (nine, alongside Lionel Messi). Emergent. pic.twitter.com/YIpuWqAklh On an eventful night that saw Barcelona concede three penalties across the second half, it was the combination of two of their most promising young talents in Pedri and Gavi that put them in front for the first time after Aubameyang had squared things up at 1-1. The forward remains impressed with the duo, adding: ""Pedri and Gavi have done very well. We trust the whole group. Those who have entered have scored goals. It was a very difficult match."" On the spate of spot-kicks, the attacker demurred on a direct answer, instead stating: ""I haven't seen the penalties well. When the referee blows the whistle you can't do anything. We can't say anything. The most important thing is that we won."" De Jong steals wild victory for Barcelona Ronaldinho: Barca can beat Real Madrid to La Liga title Copyright © 2022 Goal (English) All rights reserved. The information contained in Goal (English) may not be published, broadcast, rewritten, or redistributed without the prior written authority of Goal (English) ",positive,liverpool,0
5,https://www.goal.com/en/news/mourinho-apologises-after-his-roma-assistant-tells-opponent-they-/blt66db0bf11f881401,Mourinho apologises after his Roma assistant tells opponent they're going to be relegated,"Roma coach Jose Mourinho has apologised to Salernitana after one of his assistants mocked the team. Roma beat Salernitana 2-1 on Sunday, leaving the visitors rooted to the bottom of Serie A. Salernitana have taken just 16 points from their 30 matches in the league and are nine from safety with just eight games left to play. Mourinho admitted after the match that a member of his staff told a member of the opposition that they would soon be relegated, with the coach taking the opportunity to have a dig at Bodo/Glimt, who his club feuded with in the Europa Conference League. “I tell the truth, not like some clubs or the police. Someone on my bench told the Salernitana staff they were going to Serie B. I went to apologise for the lad who said that,"" Mourinho said at a press conference. “We are civilised people, what happens on the field ends there. Nobody will be waiting outside 45 minutes later to punch someone in the face."" A fracas on the touchline during the Serie A encounter ended with Salernitana coach Davide Nicola trying to get to Roma assistant Salvatore Foti. It's only the latest controversy Roma have been involved in this week. After their 2-1 win in their Europa Conference League match against Bodo/Glimt, captain Lorenzo Pellegrini said that the Norwegian team's coach, Kjetil Knutsen, attacked Roma's goalkeeping coach Nuno Gomes. He said after the match: “Something truly unpleasant just happened. The changing rooms are opposite and Knutsen began to say something to our coach and then attacked. Copyright © 2022 Goal (English) All rights reserved. The information contained in Goal (English) may not be published, broadcast, rewritten, or redistributed without the prior written authority of Goal (English) ",positive,liverpool,0
6,https://www.goal.com/en/news/ex-man-utd-captain-vidic-tells-red-devils-to-drop-maguire-in/blt88cd28626b912c80,Ex-Man Utd captain Vidic tells Red Devils to drop Maguire in order to fix poor form,"Former Manchester United captain Nemanja Vidic has told the Red Devils to drop Harry Maguire in order to fix his poor form. Maguire has struggled to live up to his £80 million ($104m) price tag since joining United from Leicester City in 2019. The 29-year-old was handed captaincy duties midway through his first season at Old Trafford, but his leadership credentials have often been called into question, particularly this season as the Red Devils have fallen to seventh in the Premier League standings. Ralf Rangnick's side are in danger of missing out on Champions League qualification and have been knocked out of every major cup competition. Their chances of securing a top-four Premier League finish were severly dented by a 1-0 loss at Everton on Saturday as Anthony Gordon scored the winner with the aid of a deflection off Maguire. Vidic, who won five league titles and the Champions League in a hugely impressive eight year spell at Old Trafford as a player, feels Maguire should now be taken out of the firing line. “Every player has a problem with form at some time in his career,” he told The Athletic when quizzed on the centre-back's recent struggles. “I did and it’s clear that Maguire is not at his best this season. I think you can do a few things and one of them is not to play every match as you try to find form again and get confidence. ""A coach could play him in easier games, not that there are many in the Premier League, and take him out for harder matches. The player needs to feel powerful and strong on the pitch again, not as it is now where he feels that it’s not happening for him. ""It’s difficult to play well when you’re under so much pressure because people are waiting for you to make a mistake."" The Red Devils have conceded 42 goals in the Premier League so far this term, more than any other side in the top nine, and now sit six points behind Tottenham in the race for fourth. Maguire has been at the heart of a defence that has only managed to record seven clean sheets, and Vidic has advised him to ask for a break to clear his head. “It’s not a problem if a player says to his coach that he’s not feeling great on the pitch,"" he added. ""If he says: ‘Give me a break, give me a couple of weeks to regroup and train well and then play again’. ""I had some horrible games for United and needed to find my peace and grow again.” Copyright © 2022 Goal (English) All rights reserved. The information contained in Goal (English) may not be published, broadcast, rewritten, or redistributed without the prior written authority of Goal (English) ",positive,liverpool,0
7,https://www.goal.com/en/news/real-madrid-man-city-target-enzo-fernandez-alvarez-river/blt332cb6eaf2427e67,Real Madrid & Man City target Enzo Fernandez looks to follow in Alvarez's River Plate footsteps,"For much of the past year, Julian Alvarez has by and large been the only player talked about at River Plate and justifiably so. The striker exploded onto the scene to lead his side to the 2021 Liga Profesional title, and earned himself a multi-million pound move to Manchester City in the process. But Alvarez is not the only gem driving on the Millonario right now. If anything, 21-year-old midfield sensation Enzo Fernandez has been even more impressive than the City-bound star since the start of the 2022 season. And if he keeps it up, a similarly lucrative transfer will surely not be long in coming. Fernandez, who was born in the northern Buenos Aires suburb of San Martin, has spent almost the entirety of his short life in River's ranks. He was just four years old when he first signed for the club and, save for a year-long loan at Defensa y Justicia, has progressed from their infant divisions to the first team in an uninterrupted climb up the ladder. That loan spell proved a turning point for the youngster. Falling under the tutelage of River legend Hernan Crespo, the teenager became a fixture in Defensa's midfield and played a big part in the club's Copa Sudamericana triumph in 2020, earning a place in the tournament's Ideal XI thanks to his tireless yet elegant play. “When Marcelo [Gallardo, River coach] told me about Defensa, I took it well because it was a chance to show myself, get some games, compete against first-rate players,” Fernandez explained to Ole. “I was lucky to be coached by two great trainers like Crespo and Sebastian Beccacece, share a squad with huge players and even better people and pick up two titles which will go down in history. “I have always been the same player, but my time at Defensa helped me grow so much, not just as a player but as a person. “I grew up lots and that prepared me to go back to River and adapt in a different way to the team's rhythm.” 🎥 Quintero, Simón y Enzo Fernández para abrir el camino de la victoria en Varela ⚡️ pic.twitter.com/I4Fa686zJN Upon his return to River in June last year, and having picked up another continental title along the way after Defensa shocked Libertadores champions Palmeiras in the Recopa Sudamericana, he was ready to star under Marcelo Gallardo. Fernandez has barely been out of River's starting XI since coming back and by the end of 2021 had another trophy to add to his growing collection as the Millo stormed to their first league win in seven years. Now he is at the heart of the team, sharing a double pivot with veteran Enzo Perez which is the foundation on which one of South America's most potent attacks is built. Perez, a member of Argentina's World Cup squads in both 2014 and 2018, sits in front of the defence, scurrying and cleaning up; Fernandez does almost everything else.Fernandez is a box-to-box operator in the purest sense. In Sunday's 2-1 victory over Defensa he opened the scoring against his old club and also struck the crossbar with a beautiful looping long-range effort. He also led River in almost every other metric to show off the complete nature of his game: seven out of 10 duels won; 46 passes completed in the opposition half; three out of four successful dribbles and no fewer than five shots, outgunning even Alvarez. Such has been his impact that Real Madrid are reportedly keeping close tabs on Fernandez's progress, a development that is music to his ears. “I am pleased because it means I am doing things right but my head is in River,” he told reporters when asked about the links. Defensa president Diego Lemme, meanwhile, is not surprised to hear the rumours, telling Como te va: “When we brought him to Defensa we told him he was a player for Real Madrid. I hope he can make it to Europe, he has more than enough talent.” The Spanish giants are not Fernandez's only reported suitors. In recent weeks Italian duo Inter and AC Milan and Madrid's Liga rivals Sevilla have also been linked to the budding star; as have City, presenting the intriguing prospect of seeing his partnership with Alvarez continue in the Premier League. For now Fernandez's priorities are clear. To continue starring for River at home and in the Libertadores, where they made a strong start to the 2022 campaign on Wednesday beating Alianza Lima 1-0 on the road. He will also aim to remain in the gaze of Argentina boss Lionel Scaloni, who included him in November's World Cup qualifying squad but declined to hand him his debut. The final tournament may come just a little too soon for the midfielder but if he carries on impressing with his all-action performances Scaloni may well consider taking him to Qatar as a ready-made understudy for Rodrigo de Paul, who is a player cut from a similar mould and also blessed with that irrepressible energy that makes such a difference in the engine room. What is absolutely certain is that we will be hearing much more from Fernandez in the months to come, and it would be no surprise if he follows Alvarez to one of Europe's elite outfits sooner rather than later. Copyright © 2022 Goal (English) All rights reserved. The information contained in Goal (English) may not be published, broadcast, rewritten, or redistributed without the prior written authority of Goal (English) ",positive,liverpool,0
8,https://www.goal.com/en/news/one-goal-seven-games-salah-slump-cause-concern-klopp/bltc7be402e33b7a6ce,"One goal in seven games: Why Salah's slump is concerning for Klopp, Liverpool and Man City","It’s hard to say who will be most concerned by Mohamed Salah’s recent dip in form. Liverpool, who head into the biggest game of their season with a star man who has managed only one goal – a penalty – in his last seven matches? Manchester City, who must surely fear a backlash from a player who has made them suffer plenty of times in the past? Or perhaps Salah himself, who has chosen perhaps the worst possible time to show that he is, in fact, human after all? When your standards are as high as the Egyptian’s are, anything that falls short can feel like a big thing. A run of 660 minutes without a goal from open play, then, qualifies almost as a full-blown crisis. Jurgen Klopp says he has no worries, but Salah’s frustration has been there for all to see in recent weeks. It was certainly there on Tuesday night, when he was substituted after just 61 minutes of Liverpool’s Champions League win over Benfica. Klopp’s decision may have been made with one eye on Sunday’s Premier League blockbuster at the Etihad (he insisted afterwards that it hadn’t) but Salah’s performance in Lisbon made it an easier call than usual in any case. An eyebrow or two was raised in Klopp’s post-match press conference when he suggested that Salah’s form may have been affected by “all the stories” surrounding the 29-year-old. “It’s clear that Mo wants to score,” Klopp added, “especially in this moment.” What could he have meant? And what did Salah mean when he told Sky Sports that ""there are many things that people don't know"" about his contractual situation? Are there serious issues there? And if so, can they be resolved? Sources insist there have been no developments on that front despite reports last week suggesting Salah was ready to drop his wage demands and pen a four-year deal. There remains, on both sides, a belief that a compromise will eventually be found, but for now we can expect the speculation to continue. It is unlikely, to say the least, that Salah will be dropped for Liverpool’s visit to Manchester City, but even the fact that one national newspaper ran a piece on its website this week debating the idea is telling. Salah has not completed 90 minutes in the Premier League since February 23, and his last 16 games for club and country have yielded only five goals – three of which came from the penalty spot. A foot injury, picked up during the win at Brighton last month, hasn’t helped matters, and there was also the disappointment of Egypt’s elimination at the hands of Senegal in the World Cup play-off. Mohamed Salah's changing room message to his team-mates after Egypt's loss to Senegal 💔 pic.twitter.com/qBXAVx0zqc Salah, who missed a penalty in the decisive shootout in Dakar, is said to have taken the defeat personally, though in typical fashion, he was back at Liverpool’s training ground less than 12 hours later, ready to get back to work for his club. That determination and professionalism is, in Klopp’s eyes at least, Salah’s greatest asset, and it is that which will ensure that this mini-slump remains exactly that and nothing more. “It’s a tough period,” the Reds boss said in Lisbon, “but everything will be fine.” Sunday may well be the ideal fixture in which to show that. Victory at the Etihad would send Liverpool top of the Premier League and, with seven weeks of the campaign remaining, would fuel belief that an unprecedented ‘quadruple’ really might be possible for Klopp and his side. Salah’s record against City is excellent: he has scored seven times against Pep Guardiola’s side, including four in his last five appearances. Who could forget that mesmeric, slaloming effort when the sides drew 2-2 at Anfield back in October? The goalscoring form of Diogo Jota, and the way that Luis Diaz has settled in seamlessly since his January move from Porto, means Klopp has greater attacking options than ever before. However, it would be a shock if Liverpool’s starting line-up did not include both Salah and Sadio Mane, and plenty would opt for Roberto Firmino as the third forward too, although the Brazilian was noticeably absent from the training pictures released by the club on Friday. Salah was there, of course, complete with a beaming smile. If the pressure is getting to him, he’s hiding it well enough. He’d love a goal and a big performance this weekend, mind, and if he wants a little inspiration he need look back only three years, to April 2019, when an eight-game scoreless run was ended with a memorable strike away at Southampton. A repeat on Sunday? You wouldn’t bet against it. The best never stay quiet for too long, after all. Liverpool need Salah at his loudest at the Etihad. If he is, the title is theirs for the taking. Copyright © 2022 Goal (English) All rights reserved. The information contained in Goal (English) may not be published, broadcast, rewritten, or redistributed without the prior written authority of Goal (English) ",positive,liverpool,7
9,https://www.goal.com/en/news/man-utd-gutless-defeat-everton-illustrates-size-ten-hag-task/blt710262cc377afffe,Man Utd's gutless defeat at Everton underlines the size of Ten Hag's task,"Everton 1-0 Manchester United: Match Statistics If Erik ten Hag was not already aware of the huge task that awaits him should he agree to take over Manchester United, then a viewing of their latest horror show will do the trick. The board will just have to hope that Saturday's embarrassingly tame 1-0 loss at Everton did not terrify the current Ajax boss to the point of putting him off agreeing to become their next permanent manager. The typically vocal United away following could only watch on in silence as their team produced an insipid display against a team who are in real danger of relegation from the Premier League. Ralf Rangnick was brought in to steady the sinking ship, with United having been in freefall under Ole Gunnar Solskjaer, but with the team applying themselves in this manner, the German would have to be Harry Houdini to conjure up a top-four finish at this stage. Seventh-placed United still have seven games to play, so Champions League qualification is not mathematically impossible, but it now feels that way, given the ineffective nature of their performances. Remember, Rangnick's side still have to face Liverpool, Arsenal and Chelsea and, right now, there is no guarantee they will even have enough to get past basement boys Norwich next weekend. The United boss had said in his pre-match press conference that he took great encouragement from what he had seen in training this week, that the physicality and aggression that had been lacking in last weekend’s draw against Leicester would be present at Goodison Park. However, there was no sign of either attribute against Everton, with his players failing dismally to stand up and be counted. Everton 1-0 Manchester United 😳 pic.twitter.com/4sbqnvEomX With just two minutes on the lock, Harry Maguire knocked the ball out of play while under no pressure at all, and that inexplicable error set the tone for United’s display. Marcus Rashford, starting on his favoured left-hand side, was their brightest attacking spark, but even he dulled as the half went on, and he ended up being switched to the opposite flank. The tension inside Goodison was palpable, with Everton's loss at Burnley in midweek having left them just one point above the drop zone at kick-off. However, when Anthony Gordon’s 20-yard strike deflected off Maguire and into the United net, the roar was deafening, but even with Everton growing into the game, that excitement level didn’t last. It was a nervous energy from the home support and it filtered onto the pitch. This was a team with five defeats in their last six games and it showed: Frank Lampard’s side were desperately poor in possession – they had still enough to beat a gutless United side. Manchester United fans watching this game like 😩 pic.twitter.com/aerFS9aSco Rangnick stood on the touchline in his mauve jumper gesturing to his players to push further up the pitch but it made no difference. Collectively, United's players once again lacked drive and commitment. They should have capitalised on the home side’s anxiety and mistakes; instead, they played into their hands by making basic errors of their own. The touches were heavy, the movement wasn’t quick enough, the attacking ideas were not there, there was no desire and certainly no fight. Before football returned after the last international break, the hope from inside the club was that a rejuvenated United would finish the season on the high and secure Champions League football. The way they’re going, though, and with tougher tests coming up, they’ll be lucky if they qualify for any European competition at all next season. Copyright © 2022 Goal (English) All rights reserved. The information contained in Goal (English) may not be published, broadcast, rewritten, or redistributed without the prior written authority of Goal (English) ",positive,liverpool,1
